pais,idnum,uniq_id,upm,prov,municipio,cluster,ur,tamano,idiomaq,fecha,wt,estratopri,estratosec,q2y,q2,q1,estatosec,ls3,a4,soct2,idio2,np1,cp6,cp7,cp8,cp13,cp20,it1,l1,immig1,immig2,prot3,jc10,jc13,jc15a,vic1ext,vic1exta,aoj11,aoj12,b1,b2,b3,b4,b6,b43,b12,b13,b18,b21,b21a,b32,b37,b47a,pr3d,pr3e,m1,m2,sd2new2,sd3new2,sd6new2,infrax,infra3,ros1,ros4,ing4,eff1,eff2,aoj22new,undocimmig1,media3,media4,exp_a,dst1b,drk1,env1c,env2b,pn4,w14a,e5,d1,d2,d3,d4,d5,d6,lib1,lib2b,lib2c,lib4,exc2,exc6,exc20,exc11,exc13,exc14,exc15,exc16,exc18,exc7new,vb1,inf1,vb2,vb3n,vb10,vb11,pol1,vb20,ecuvb2017b1,ecuvb2017b2,ecuvb2017b3,ecudolar,ecudolar2,ecude1,ecude2,ecude3,ecude4,for5,exp_b,mil10a,mil10e,mil10oas,mil10un,wf1,cct1b,ed2a,ed2b,ed,ed2,q5a,q5b,q3c,ocup4a,ocup1a,q10g,q10new,q10a,q10b,q10ca,q16,q14,q10d,q10e,q11n,q12c,q12bn,q12,q12m,q12f,etid,www1,gi0,pr1,r3,r4,r4a,r5,r6,r7,r8,r12,r14,r15,r18,r1,r16,sent1,colorr,conocim,iarea1,iarea2,iarea3,iarea4,iarea6,iarea7,sexi,colori,agequota,srvyrid,nationality,formatq,sex
Ecuador,623,ECU16_0623,20,Manabí,Flavio Alfaro,149,Rural,Rural Area,Spanish,18nov2016,1,Costa Rural,"Small (less than 25,000)",1987,29,Female,3,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once or Twice a Month,Once or Twice a Month,Once or Twice a Year,Once or Twice a Year,Once a Week,Not Very Trustworthy,6,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated",No Response,Not Applicable,"No, it is not justified",No,Not Applicable,Very Safe,A lot,2,4,Not at All,6,3,A Lot,Not at All,2,Not at All,3,2,3,Not at All,4,5,Not at All,Good,Very poorly,Satisfied,Very Dissatisfied,Satisfied,More than 3 hours,More than 30 minutes and up to an hour,2,Strongly Agree,2,6,2,5,4,3,4,Set 2,5,Somewhat Likely,6,Very Serious,Satisfied,"No, it is not justified",6,Strongly disapprove,3,4,7,8,Strongly disapprove,Very Little,Very Little,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Yes,Yes,Yes,All,Yes,Yes,Voted,"Álvaro Noboa, Partido Renovador Institucional Acción Nacional – PRIAN",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),Little,Would vote for a candidate or party of the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Maintain Dollarization,Very Good,Yes,No,No,Don't Know,Venezuela,Set 1,Somewhat Trustworthy,Don't Know,Don't Know,Don't Know,No,Yes,Not Applicable,Public,10,Primary complete,Once a week,Very Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,136-200,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Decreased,Common law marriage (living together),5,3,3,1,2,Mestizo,Never,Daily,Borrowed or Shared,No,No,Yes,No,No,No,No,No,No,No,No,No,Not Applicable,The President of the Republic,6,Very Low,A Little,Some,None,None,None,None,Female,6,31-45,14,Ecuadoran,Android (STG),Female
Ecuador,1261,ECU16_1261,21,Bolívar,Guaranda,14,Rural,Rural Area,Spanish,24nov2016,1,Sierra Rural,"Medium (between 25,000 and 100,000)",1989,27,Female,2,Very Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once or Twice a Month,Once or Twice a Year,Once or Twice a Year,Never,Once or Twice a Month,No Response,Don't Know,Strongly Disagree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,Don't Know,"No, it is not justified",No,Not Applicable,Somewhat Unsafe,A lot,Not at All,A Lot,3,Not at All,Not at All,A Lot,4,4,5,Not at All,5,3,A Lot,6,2,3,Good,Well,Satisfied,Satisfied,Satisfied,Between 10 and 30 minutes,Between 10 and 30 minutes,2,6,4,Strongly Agree,2,Strongly Agree,Strongly Agree,3,4,Set 2,Strongly Agree,Very Likely,Environment as priority,Very Serious,Satisfied,"Yes, it is justified",4,8,5,4,6,7,Strongly disapprove,Very Little,Very Little,Very Little,Very Little,No,No,No,Not Applicable,No,Not Applicable,No,Yes,Don't Know,Half of them,Yes,Yes,Voted,None (Blank ballot),No,Not Applicable,Little,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Not Applicable,Other response/None/Blank/Null/Didn't vote,Not Applicable,Have Own Currency,Good,No,Not Applicable,Not Applicable,Not Applicable,United States,Set 2,Don't Know,Don't Know,Don't Know,Don't Know,No,Yes,Not Applicable,Public,13,Secondary incomplete,Once a month,Very Important,Catholic,Actively looking for a job,Not Applicable,Not Applicable,Less than $135,No,Not Applicable,No,Not Applicable,Yes,"Not enough, and having a hard time",Remained the same,Single,3,2,2,0,2,Indigenous,Never,Rarely,Owned,No,No,Yes,No,No,No,No,No,No,No,No,No,Not Applicable,Don't Know,3,Low,A Little,A Lot,A Little,None,None,None,Male,4,18-30,11,Ecuadoran,Android (STG),Female
Ecuador,884,ECU16_0884,72,Pichincha,San Miguel de Los Bancos,229,Rural,Rural Area,Spanish,14nov2016,1,Sierra Rural,"Small (less than 25,000)",1956,60,Female,3,Somewhat Dissatisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once a Week,Never,Never,Once or Twice a Year,Never,Not Very Trustworthy,Right,Strongly Disagree,They take jobs away from Ecuadorians,"Yes, I have participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",Yes,1,Somewhat Unsafe,A lot,4,2,Not at All,Not at All,A Lot,A Lot,A Lot,3,4,Not at All,Not at All,Not at All,4,Not at All,Not at All,Not at All,Very Bad,Poorly,Satisfied,Very Dissatisfied,Very Dissatisfied,More than 30 minutes and up to an hour,Between 10 and 30 minutes,Strongly Disagree,Strongly Disagree,4,Strongly Disagree,5,Strongly Agree,2,Strongly Disagree,2,Set 1,4,Very Likely,Economic growth as priority,Very Serious,Don't Know,"No, it is not justified",Strongly disapprove,Strongly approve,Strongly approve,Strongly approve,Strongly approve,Strongly disapprove,Strongly disapprove,Too Much,Too Much,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,No,All,Yes,Yes,Voted,"Lucio Gutiérrez, Partido Sociedad Patriótica – PSP",Yes,Movimiento Concertación,Little,Would vote a candidate or party different from the current president/administration,Other response/None/Blank/Null/Didn't vote,Not Applicable,Not Applicable,Have Own Currency,Very Bad,Yes,No,No,Very Bad,United States,Set 1,Not Very Trustworthy,Somewhat Trustworthy,Don't Know,Don't Know,Yes,Yes,Public,Not Applicable,5,Primary incomplete,More than once a week,Very Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,201-250,No,Not Applicable,No,Not Applicable,No,"Not enough, and having a hard time",Decreased,Married,2,None,6,3,3,Mestizo,Never,A few times a week,Owned,No,No,Yes,No,No,No,No,No,No,No,No,No,Not Applicable,The National Government,6,Neither High Nor Low,None,None,None,None,None,None,Female,3,46+,8,Ecuadoran,Android (STG),Female
Ecuador,320,ECU16_0320,41,Cotopaxi,Latacunga,36,Rural,Rural Area,Spanish,21nov2016,1,Sierra Rural,"Large (more than 100,000)",1975,41,Female,1,Very Dissatisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once or Twice a Month,Once or Twice a Month,Once or Twice a Month,Never,Never,Not Very Trustworthy,2,Somewhat Disagree,They take jobs away from Ecuadorians,"No, I have not participated","Yes, a military take-over of the state would be justified",Not Applicable,"No, it is not justified",Yes,2,Very Unsafe,A lot,5,A Lot,Not at All,2,Not at All,A Lot,6,3,A Lot,Not at All,Not at All,2,6,Not at All,Not at All,Not at All,Neither Good nor Bad (Fair),Very poorly,Satisfied,Satisfied,Satisfied,Less than 10 minutes,Less than 10 minutes,3,4,5,Strongly Disagree,No Response,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Set 2,Strongly Agree,Very Likely,Economic growth as priority,Very Serious,Very Dissatisfied,"Yes, it is justified",Strongly approve,Strongly approve,7,Don't Know,4,Strongly disapprove,Strongly disapprove,Very Little,Very Little,Too Much,Very Little,No,No,No,No,No,Not Applicable,Not Applicable,No,Yes,All,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,None,Would vote a candidate or party different from the current president/administration,Guillermo Lasso (Movimiento CREO),Not Applicable,Not Applicable,Have Own Currency,Bad,No,Not Applicable,Not Applicable,Not Applicable,United States,Set 1,Untrustworthy,Somewhat Trustworthy,Don't Know,Don't Know,No,No,Public,Not Applicable,7,None,Once a month,Very Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,Less than $135,No,Not Applicable,No,Not Applicable,No,"Not enough, and having a hard time",Decreased,Married,5,None,2,1,1,Mestizo,Never,Rarely,Owned,No,No,No,No,No,No,No,No,No,No,No,Yes,No,The National Government,6,Low,A Little,A Lot,None,None,None,None,Male,7,31-45,4,Ecuadoran,Android (STG),Female
Ecuador,845,ECU16_0845,81,El Oro,Zaruma,46,Rural,Rural Area,Spanish,22nov2016,1,Costa Rural,"Small (less than 25,000)",1994,22,Female,3,Very Satisfied,Don't Know,Same,Better,No,Never,Never,Never,Never,Never,Somewhat Trustworthy,5,Neither Agree nor Disagree,Don't Know,"No, I have not participated","Yes, a military take-over of the state would be justified",Not Applicable,"No, it is not justified",No,Not Applicable,Somewhat Safe,Some,5,A Lot,6,6,A Lot,A Lot,A Lot,5,6,5,5,A Lot,5,5,6,5,Neither Good nor Bad (Fair),Neither well nor poorly,Dissatisfied,Dissatisfied,Dissatisfied,More than 30 minutes and up to an hour,Between 10 and 30 minutes,5,4,4,5,4,Strongly Agree,5,6,4,Set 2,5,Somewhat Likely,6,Very Serious,Dissatisfied,"No, it is not justified",6,7,6,5,6,5,4,Enough,Enough,Enough,Enough,No,No,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,No,More than half of them,Yes,Yes,Voted,Don't Know,No,Not Applicable,None,Would vote a candidate or party different from the current president/administration,Guillermo Lasso (Movimiento CREO),Not Applicable,Not Applicable,Maintain Dollarization,Good,No,Not Applicable,Not Applicable,Not Applicable,Don't Know,Set 2,Don't Know,Don't Know,Don't Know,Don't Know,No,No,Not Applicable,Public,13,Primary complete,Once a month,Very Important,Catholic,Not working and not looking for a job,Not Applicable,Not Applicable,316-335,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Remained the same,Married,3,1,1,1,0,Mestizo,Rarely,A few times a week,Owned,No,No,No,No,No,No,No,No,No,No,No,Yes,No,The National Government,3,Low,A Little,Some,None,None,None,None,Female,2,18-30,1,Ecuadoran,Android (STG),Female
Ecuador,1220,ECU16_1220,7,Cañar,Cañar,21,Rural,Rural Area,Spanish,30nov2016,1,Sierra Rural,"Medium (between 25,000 and 100,000)",1996,20,Female,2,Very Dissatisfied,Don't Know,Don't Know,Same,No,Once a Week,Once a Week,Never,Never,Never,Untrustworthy,8,Strongly Agree,Don't Know,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",No,Not Applicable,Very Unsafe,Some,3,A Lot,A Lot,A Lot,A Lot,A Lot,A Lot,5,A Lot,3,A Lot,A Lot,A Lot,A Lot,Don't Know,Don't Know,Good,Well,Very Satisfied,Very Dissatisfied,Dissatisfied,Less than 10 minutes,More than 1 hour and up to 3 hours,Strongly Disagree,5,4,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Set 1,Strongly Agree,Very Likely,Environment as priority,Somewhat Serious,Satisfied,"Yes, it is justified",9,Strongly disapprove,4,3,5,Strongly disapprove,Strongly disapprove,Very Little,Very Little,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Yes,No,No,Half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Some,Would vote a candidate or party different from the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Have Own Currency,Very Good,No,Not Applicable,Not Applicable,Not Applicable,United States,Set 2,Don't Know,Not Very Trustworthy,Very Trustworthy,Very Trustworthy,No,Yes,Not Applicable,Not Applicable,Don't Know,Don't Know,Once a week,Very Important,Evangelical and Protestant,Taking care of the home,Not Applicable,Not Applicable,Don't Know,No,Not Applicable,"Yes, only from the United States",Once or twice a week,No,Good enough and can save,Decreased,Married,4,1,1,0,1,Mestizo,A few times a week,Rarely,Owned,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Not Applicable,No Response,2,Low,A Little,None,None,None,None,None,Male,3,18-30,18,Ecuadoran,Android (STG),Female
Ecuador,869,ECU16_0869,8,Loja,Chaguarpamba,127,Rural,Rural Area,Spanish,24nov2016,1,Sierra Rural,"Small (less than 25,000)",,,Female,3,Somewhat Satisfied,Poverty,Worse,Worse,No,Once a Week,Once or Twice a Month,Once or Twice a Year,Never,Never,Untrustworthy,3,Strongly Disagree,They take jobs away from Ecuadorians,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",No,Not Applicable,Very Unsafe,A lot,A Lot,6,A Lot,3,6,6,Don't Know,A Lot,2,6,Not at All,Not at All,2,6,2,4,Very Bad,Very poorly,Very Dissatisfied,Very Dissatisfied,Dissatisfied,More than 1 hour and up to 3 hours,More than 3 hours,Strongly Disagree,Strongly Disagree,2,2,Strongly Disagree,6,Strongly Disagree,Strongly Disagree,2,Set 2,Strongly Disagree,Very Likely,Economic growth as priority,Not So Serious,Very Dissatisfied,"No, it is not justified",6,Strongly disapprove,2,Strongly disapprove,2,3,4,Too Much,Very Little,Too Much,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Yes,Not Applicable,No,All,No,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,None,Would go to vote but would leave the ballot blank or would purposely cancel my vote,Guillermo Lasso (Movimiento CREO),Not Applicable,Not Applicable,Maintain Dollarization,Bad,Yes,No,No,Very Bad,Mexico,Set 1,No Response,Untrustworthy,Don't Know,Don't Know,No,No,Not Applicable,Not Applicable,None,Primary incomplete,More than once a week,Very Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,136-200,No,Not Applicable,No,Not Applicable,Yes,"Not enough, and having a hard time",Decreased,Single,1,None,5,3,2,White,Never,A few times a week,Rented,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Not Applicable,The National Government,3,Low,Some,A Lot,A Little,None,None,None,Female,4,Not Applicable,10,Ecuadoran,Android (STG),Female
Ecuador,765,ECU16_0765,42,Loja,Loja,130,Rural,Rural Area,Spanish,23nov2016,1,Sierra Rural,"Large (more than 100,000)",1964,52,Male,1,Somewhat Dissatisfied,"Economy, problems with, crisis of",Worse,Worse,Yes,Once or Twice a Month,Once or Twice a Month,Once or Twice a Month,Once or Twice a Year,Not Applicable,Very Trustworthy,8,Somewhat Agree,They take jobs away from Ecuadorians,"Yes, I have participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",No,Not Applicable,Somewhat Unsafe,A lot,3,6,4,4,3,6,5,4,6,2,3,4,5,5,3,2,Bad,Poorly,Dissatisfied,Satisfied,Dissatisfied,More than 1 hour and up to 3 hours,Between 10 and 30 minutes,3,4,3,2,4,5,5,3,4,Set 2,3,Somewhat Likely,Environment as priority,Very Serious,Dissatisfied,"No, it is not justified",7,4,6,3,3,2,2,Very Little,Very Little,Enough,Very Little,No,No,No,Not Applicable,No,Not Applicable,No,No,No,Half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Some,Would vote a candidate or party different from the current president/administration,Not Applicable,Not Applicable,Paco Moncayo (Izquierda Democrática),Have Own Currency,Bad,No,Not Applicable,Not Applicable,Not Applicable,Japan,Set 2,Don't Know,Don't Know,Don't Know,Somewhat Trustworthy,No,No,Not Applicable,Public,13,Primary incomplete,Once a month,Very Important,Catholic,Working,Self-employed,296-315,251-295,No,Not Applicable,No,Not Applicable,No,"Good enough, with no major problems",Decreased,Married,4,None,3,0,3,Mestizo,Rarely,A few times a month,Owned,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Not Applicable,A political party,5,High,None,A Lot,None,None,None,None,Male,3,46+,18,Ecuadoran,Android (STG),Male
Ecuador,1048,ECU16_1048,42,Loja,Loja,130,Rural,Rural Area,Spanish,23nov2016,1,Sierra Rural,"Large (more than 100,000)",1993,23,Female,1,Somewhat Satisfied,"Economy, problems with, crisis of",Worse,Better,No,Once or Twice a Month,Once or Twice a Year,Never,Never,Once a Week,Very Trustworthy,Right,Strongly Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"Yes, a military take-over of the state would be justified","No, it is not justified",No,Not Applicable,Very Safe,Some,4,5,A Lot,A Lot,A Lot,A Lot,A Lot,5,6,Not at All,A Lot,Not at All,4,6,6,A Lot,Very Good,Well,Dissatisfied,Dissatisfied,Satisfied,Between 10 and 30 minutes,More than 30 minutes and up to an hour,4,6,5,Strongly Agree,Strongly Agree,Strongly Agree,5,3,6,Set 1,3,A Little Likely,Environment as priority,Somewhat Serious,Very Satisfied,"No, it is not justified",Strongly approve,Strongly disapprove,Strongly disapprove,Strongly disapprove,Strongly disapprove,7,Strongly approve,Too Much,Enough,Very Little,Too Much,No,No,No,No,No,Not Applicable,No,Not Applicable,Yes,More than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),A lot,Would vote for a candidate or party of the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Have Own Currency,Very Bad,Yes,No,Yes,Good,United States,Set 2,Somewhat Trustworthy,Don't Know,Somewhat Trustworthy,Not Very Trustworthy,No,Yes,Not Applicable,Both,13,Primary complete,Once a week,Very Important,Catholic,Working,Self-employed,201-250,296-315,No,Not Applicable,No,Not Applicable,Yes,"Good enough, with no major problems",Increased,Single,4,2,2,1,1,Mestizo,A few times a week,A few times a week,Rented,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Not Applicable,The President of the Republic,4,Very High,None,A Little,None,Some,A Little,None,Male,3,18-30,18,Ecuadoran,Android (STG),Female
Ecuador,328,ECU16_0328,12,Chimborazo,Colta,27,Rural,Rural Area,Spanish,26nov2016,1,Sierra Rural,"Medium (between 25,000 and 100,000)",1991,25,Female,2,Very Satisfied,"Economy, problems with, crisis of",Worse,Worse,No,Once a Week,Never,Once or Twice a Year,Never,Never,Untrustworthy,9,Strongly Disagree,They take jobs away from Ecuadorians,"No, I have not participated","Yes, a military take-over of the state would be justified",Not Applicable,"No, it is not justified",No,Not Applicable,Very Unsafe,A lot,A Lot,A Lot,6,A Lot,A Lot,A Lot,A Lot,6,A Lot,3,6,2,A Lot,A Lot,3,6,Bad,Well,Dissatisfied,Satisfied,Very Satisfied,More than 30 minutes and up to an hour,Between 10 and 30 minutes,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,5,Strongly Agree,Strongly Agree,4,6,Set 2,3,Very Likely,6,Very Serious,Satisfied,"Yes, it is justified",8,3,7,9,Strongly approve,2,2,Too Much,Very Little,Enough,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Yes,More than half of them,Yes,Yes,Voted,Don't Know,No,Not Applicable,Little,Would vote a candidate or party different from the current president/administration,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Maintain Dollarization,Good,No,Not Applicable,Not Applicable,Not Applicable,United States,Set 2,Don't Know,Don't Know,Don't Know,Untrustworthy,No,No,Public,Not Applicable,7,None,Once a week,Very Important,Catholic,Actively looking for a job,Not Applicable,Not Applicable,Less than $135,No,Not Applicable,No,Not Applicable,Yes,"Not enough, and are stretched",Remained the same,Common law marriage (living together),4,2,2,2,0,Indigenous,Rarely,A few times a week,Borrowed or Shared,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,Don't Know,6,Low,None,Some,A Little,None,None,None,Male,7,18-30,4,Ecuadoran,Android (STG),Female
Ecuador,215,ECU16_0215,8,Loja,Chaguarpamba,129,Rural,Rural Area,Spanish,24nov2016,1,Sierra Rural,"Small (less than 25,000)",1965,51,Female,3,Somewhat Dissatisfied,"Economy, problems with, crisis of",Worse,Same,No,Never,Never,Never,Never,Never,Untrustworthy,8,Strongly Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified",Don't Know,No,Not Applicable,Very Unsafe,Some,5,6,5,4,6,A Lot,A Lot,4,A Lot,5,4,5,6,4,3,2,Good,Well,Very Satisfied,Dissatisfied,Satisfied,More than 3 hours,More than 3 hours,Strongly Disagree,3,4,4,3,Strongly Agree,4,5,3,Set 1,Strongly Agree,Very Likely,Economic growth as priority,Very Serious,Dissatisfied,"No, it is not justified",8,6,Strongly approve,6,7,4,Strongly disapprove,Too Much,Enough,Enough,Enough,No,No,No,Yes,Not Applicable,Not Applicable,No,Not Applicable,No,More than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Some,Would vote a candidate or party different from the current president/administration,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Maintain Dollarization,Bad,No,Not Applicable,Not Applicable,Not Applicable,United States,Set 1,Don't Know,Don't Know,Somewhat Trustworthy,Don't Know,No,No,Public,Not Applicable,7,Don't Know,Once a month,Very Important,Catholic,Taking care of the home,Not Applicable,Not Applicable,136-200,No,Not Applicable,No,Not Applicable,No,"Not enough, and are stretched",Decreased,Married,3,None,3,2,1,Mestizo,Never,Daily,Owned,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,The National Government,5,Neither High Nor Low,None,A Lot,None,None,None,None,Male,3,46+,18,Ecuadoran,Android (STG),Female
Ecuador,540,ECU16_0540,18,El Oro,El Guabo,39,Rural,Rural Area,Spanish,21nov2016,1,Costa Rural,"Medium (between 25,000 and 100,000)",1955,61,Male,2,Somewhat Dissatisfied,"Economy, problems with, crisis of",Better,Worse,No,Never,Once or Twice a Month,Once or Twice a Month,Never,Not Applicable,Not Very Trustworthy,8,Strongly Agree,They take jobs away from Ecuadorians,"No, I have not participated","No, a military take-over of the state would not be justified",Not Applicable,"No, it is not justified",No,Not Applicable,Very Safe,A lot,3,4,5,6,3,A Lot,5,6,4,Not at All,A Lot,5,4,A Lot,2,Not at All,Very Good,Well,Satisfied,Very Satisfied,Satisfied,Between 10 and 30 minutes,Between 10 and 30 minutes,6,Strongly Agree,Strongly Agree,3,4,Strongly Agree,6,5,3,Set 2,Strongly Agree,Not Likely at All,Economic growth as priority,Very Serious,Satisfied,"No, it is not justified",6,3,9,8,Strongly approve,Strongly disapprove,Strongly disapprove,Too Much,Too Much,Very Little,Too Much,No,No,No,Not Applicable,No,Not Applicable,Not Applicable,Not Applicable,Yes,Half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",Yes,Alianza PAIS-Patria Altiva I Soberana (PAIS),A lot,Would vote for a candidate or party of the current president/administration,Lenin Moreno (Alianza País),Not Applicable,Not Applicable,Maintain Dollarization,Good,Yes,No,No,Good,China,Set 1,Somewhat Trustworthy,Not Very Trustworthy,Very Trustworthy,Somewhat Trustworthy,No,No,Public,Not Applicable,7,No Response,Once a week,Very Important,Catholic,Working,Self-employed,201-250,201-250,No,Not Applicable,No,Not Applicable,No,"Not enough, and are stretched",Increased,Single,2,None,1,1,0,Mestizo,Never,Daily,Owned,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,The National Government,5,Neither High Nor Low,A Little,A Lot,A Lot,None,None,None,Male,2,46+,6,Ecuadoran,Android (STG),Male
Ecuador,885,ECU16_0885,74,Guayas,Santa Lucía,119,Rural,Rural Area,Spanish,25nov2016,1,Costa Rural,"Medium (between 25,000 and 100,000)",1980,36,Male,2,Very Dissatisfied,Other,Worse,Worse,No,Once a Week,Once or Twice a Year,Once or Twice a Year,Never,Not Applicable,Untrustworthy,2,Somewhat Disagree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,Don't Know,Don't Know,Yes,1,Very Unsafe,A lot,3,6,5,4,5,A Lot,A Lot,6,6,3,5,4,6,6,3,5,Neither Good nor Bad (Fair),Neither well nor poorly,Dissatisfied,Very Satisfied,Dissatisfied,Between 10 and 30 minutes,Between 10 and 30 minutes,4,6,5,4,5,Strongly Agree,No Response,6,5,Set 1,Strongly Agree,A Little Likely,Economic growth as priority,Very Serious,Dissatisfied,"Yes, it is justified",7,4,5,3,4,3,4,Very Little,Enough,Enough,Too Much,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Yes,No,More than half of them,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Little,Would vote a candidate or party different from the current president/administration,Not Applicable,Not Applicable,Lenin Moreno (Alianza País),Have Own Currency,Good,No,Not Applicable,Not Applicable,Not Applicable,No Response,Set 2,Don't Know,No Response,Not Very Trustworthy,Don't Know,No,Yes,Not Applicable,Public,10,Primary complete,Once a week,Very Important,Catholic,"Retired, pensioner or permanently disabled to work",Not Applicable,No Response,Don't Know,No,Not Applicable,No,Not Applicable,No,"Not enough, and having a hard time",Decreased,Married,3,1,1,1,0,Mestizo,Never,Daily,Owned,No,No,No,No,No,No,No,Yes,No,No,No,Yes,No,A political party,4,Low,A Little,Some,None,None,None,None,Female,6,31-45,14,Ecuadoran,Android (STG),Male
Ecuador,733,ECU16_0733,37,Manabí,Jipijapa,151,Rural,Rural Area,Spanish,24nov2016,1,Costa Rural,"Medium (between 25,000 and 100,000)",1993,23,Female,2,Very Satisfied,"Economy, problems with, crisis of",Same,Same,No,Never,Once or Twice a Month,Never,Never,Never,Very Trustworthy,Right,Somewhat Agree,They take jobs away from Ecuadorians,"No, I have not participated",Not Applicable,"No, a military take-over of the state would not be justified","No, it is not justified",No,Not Applicable,Somewhat Safe,None,4,A Lot,6,6,A Lot,6,5,5,A Lot,3,A Lot,3,3,4,5,5,Good,Well,Satisfied,Satisfied,Very Dissatisfied,More than 3 hours,Between 10 and 30 minutes,Strongly Agree,Strongly Agree,Strongly Agree,3,3,Strongly Agree,2,2,2,Set 2,2,Somewhat Likely,Economic growth as priority,Very Serious,Satisfied,"No, it is not justified",Strongly disapprove,2,7,7,8,Strongly disapprove,Strongly disapprove,Very Little,Very Little,Very Little,Very Little,No,No,No,Not Applicable,Not Applicable,Not Applicable,No,Yes,Yes,All,Yes,Yes,Voted,"Rafael Correa, Movimiento Alianza País – PAIS",No,Not Applicable,Little,Don't Know,Not Applicable,Lenin Moreno (Alianza País),Not Applicable,Have Own Currency,Good,No,Not Applicable,Not Applicable,Not Applicable,Don't Know,Set 2,Don't Know,Don't Know,Not Very Trustworthy,Not Very Trustworthy,No,No,Public,Not Applicable,4,None,Never or almost never,No Response,Evangelical and Protestant,Taking care of the home,Not Applicable,Not Applicable,Don't Know,No,Not Applicable,No,Not Applicable,Don't Know,"Not enough, and are stretched",Remained the same,Married,5,3,3,1,2,Mestizo,Never,Never,Owned,No,No,Yes,No,No,No,No,No,Yes,No,No,No,Not Applicable,The President of the Republic,5,Very Low,None,None,None,None,None,None,Female,6,18-30,14,Ecuadoran,Android (STG),Female
